Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Vap Pres (mBars),qc,Air Temp (F),qc,Rel Hum (%),qc,Dew Point (F),qc,Wind Speed (mph),qc,Wind Dir (0-360),qc,Soil Temp (F),qc
248,Holt,San Joaquin Valley,7/14/2024,1700,196,0.02, ,0.00, ,993, ,18.4, ,87.7, ,41, ,61.1, ,10.2, ,304, ,77.0, 
248,Holt,San Joaquin Valley,7/14/2024,1800,196,0.01, ,0.00, ,593, ,18.3, ,84.6, ,45, ,60.9, ,10.7, ,299, ,76.9, 
248,Holt,San Joaquin Valley,7/14/2024,1900,196,0.01, ,0.00, ,219, ,17.1, ,80.5, ,48, ,59.1, ,9.5, ,291, ,76.6, 
248,Holt,San Joaquin Valley,7/14/2024,2000,196,0.00, ,0.00, ,20, ,17.3, ,75.9, ,57, ,59.3, ,6.2, ,285, ,76.3, 
248,Holt,San Joaquin Valley,7/14/2024,2100,196,0.00, ,0.00, ,1, ,17.1, ,72.2, ,63, ,59.0, ,6.3, ,286, ,76.0, 
248,Holt,San Joaquin Valley,7/14/2024,2200,196,0.00, ,0.00, ,0, ,16.7, ,69.4, ,68, ,58.3, ,5.5, ,286, ,75.5, 
248,Holt,San Joaquin Valley,7/14/2024,2300,196,0.00, ,0.00, ,0, ,16.3, ,67.2, ,72, ,57.8, ,4.9, ,285, ,75.1, 
248,Holt,San Joaquin Valley,7/14/2024,2400,196,0.00, ,0.00, ,0, ,17.4, ,64.0, ,85, ,59.5, ,2.2, ,312, ,74.6, 
248,Holt,San Joaquin Valley,7/15/2024,0100,197,0.00, ,0.00, ,0, ,18.0, ,62.5, ,93, ,60.5, ,3.5, ,1, ,74.0, 
248,Holt,San Joaquin Valley,7/15/2024,0200,197,0.00, ,0.00, ,0, ,18.0, ,62.4, ,93, ,60.5, ,2.4, ,334, ,73.5, 
248,Holt,San Joaquin Valley,7/15/2024,0300,197,0.00, ,0.00, ,0, ,17.8, ,60.9, ,97, ,60.2, ,2.2, ,349, ,73.0, 
248,Holt,San Joaquin Valley,7/15/2024,0400,197,0.00, ,0.00, ,0, ,17.4, ,60.0, ,98, ,59.6, ,3.4, ,20, ,72.6, 
248,Holt,San Joaquin Valley,7/15/2024,0500,197,0.00, ,0.00, ,2, ,16.7, ,58.7, ,99, ,58.5, ,3.3, ,353, ,72.2, 
248,Holt,San Joaquin Valley,7/15/2024,0600,197,0.00, ,0.00, ,69, ,16.8, ,58.7, ,99, ,58.6, ,2.7, ,350, ,71.8, 
248,Holt,San Joaquin Valley,7/15/2024,0700,197,0.01, ,0.00, ,473, ,18.2, ,65.0, ,86, ,60.7, ,4.0, ,333, ,71.5, 
248,Holt,San Joaquin Valley,7/15/2024,0800,197,0.01, ,0.00, ,873, ,17.2, ,68.2, ,73, ,59.2, ,4.7, ,324, ,71.3, 
248,Holt,San Joaquin Valley,7/15/2024,0900,197,0.02, ,0.00, ,1253, ,16.8, ,71.5, ,64, ,58.6, ,4.0, ,315, ,71.5, 
248,Holt,San Joaquin Valley,7/15/2024,1000,197,0.02, ,0.00, ,1560, ,17.8, ,74.7, ,61, ,60.2, ,5.5, ,324, ,71.8, 
248,Holt,San Joaquin Valley,7/15/2024,1100,197,0.03, ,0.00, ,1768, ,18.4, ,76.0, ,60, ,61.1, ,6.5, ,327, ,72.3, 
248,Holt,San Joaquin Valley,7/15/2024,1200,197,0.03, ,0.00, ,1885, ,18.5, ,78.3, ,56, ,61.3, ,7.3, ,322, ,73.1, 
248,Holt,San Joaquin Valley,7/15/2024,1300,197,0.03, ,0.00, ,1906, ,18.5, ,80.5, ,52, ,61.3, ,8.4, ,314, ,74.1, 
248,Holt,San Joaquin Valley,7/15/2024,1400,197,0.03, ,0.00, ,1819, ,18.0, ,82.8, ,47, ,60.5, ,8.9, ,311, ,75.2, 
248,Holt,San Joaquin Valley,7/15/2024,1500,197,0.03, ,0.00, ,1632, ,17.7, ,84.4, ,44, ,60.1, ,9.5, ,314, ,75.8, 
248,Holt,San Joaquin Valley,7/15/2024,1600,197,0.02, ,0.00, ,1352, ,17.9, ,84.5, ,44, ,60.4, ,9.9, ,309, ,76.0, 
248,Holt,San Joaquin Valley,7/15/2024,1700,197,0.02, ,0.00, ,990, ,17.5, ,83.0, ,45, ,59.7, ,10.7, ,307, ,75.9, 
248,Holt,San Joaquin Valley,7/15/2024,1800,197,0.01, ,0.00, ,595, ,16.7, ,80.5, ,47, ,58.4, ,11.2, ,297, ,75.6, 
248,Holt,San Joaquin Valley,7/15/2024,1900,197,0.01, ,0.00, ,231, ,15.9, ,76.1, ,52, ,57.0, ,11.2, ,291, ,75.2, 
248,Holt,San Joaquin Valley,7/15/2024,2000,197,0.00, ,0.00, ,22, ,15.4, ,71.2, ,59, ,56.1, ,8.5, ,286, ,74.8, 
248,Holt,San Joaquin Valley,7/15/2024,2100,197,0.00, ,0.00, ,0, ,15.4, ,68.3, ,65, ,56.1, ,6.6, ,299, ,74.3, 
248,Holt,San Joaquin Valley,7/15/2024,2200,197,0.00, ,0.00, ,0, ,15.7, ,65.4, ,73, ,56.6, ,5.3, ,317, ,73.7, 
248,Holt,San Joaquin Valley,7/15/2024,2300,197,0.00, ,0.00, ,0, ,15.7, ,63.1, ,80, ,56.8, ,3.4, ,340, ,73.1, 
248,Holt,San Joaquin Valley,7/15/2024,2400,197,0.00, ,0.00, ,0, ,16.2, ,61.2, ,88, ,57.6, ,2.9, ,326, ,72.6, 
248,Holt,San Joaquin Valley,7/16/2024,0100,198,0.00, ,0.00, ,0, ,16.3, ,61.2, ,89, ,57.8, ,3.7, ,317, ,72.2, 
248,Holt,San Joaquin Valley,7/16/2024,0200,198,0.00, ,0.00, ,0, ,16.3, ,60.4, ,91, ,57.7, ,3.5, ,317, ,71.7, 
248,Holt,San Joaquin Valley,7/16/2024,0300,198,0.00, ,0.00, ,0, ,16.2, ,59.6, ,93, ,57.6, ,4.0, ,314, ,71.3, 
248,Holt,San Joaquin Valley,7/16/2024,0400,198,0.00, ,0.00, ,0, ,15.8, ,58.2, ,95, ,56.9, ,2.3, ,290, ,70.9, 
248,Holt,San Joaquin Valley,7/16/2024,0500,198,0.00, ,0.00, ,2, ,15.7, ,57.1, ,99, ,56.7, ,1.5, ,251, ,70.5, 
248,Holt,San Joaquin Valley,7/16/2024,0600,198,0.00, ,0.00, ,137, ,16.6, ,58.4, ,99, ,58.2, ,2.2, ,263, ,70.0, 
248,Holt,San Joaquin Valley,7/16/2024,0700,198,0.01, ,0.00, ,478, ,17.3, ,63.2, ,87, ,59.4, ,3.9, ,296, ,69.8, 
248,Holt,San Joaquin Valley,7/16/2024,0800,198,0.01, ,0.00, ,892, ,15.7, ,67.2, ,69, ,56.8, ,4.6, ,306, ,69.9, 
248,Holt,San Joaquin Valley,7/16/2024,0900,198,0.02, ,0.00, ,1283, ,16.4, ,71.0, ,63, ,57.9, ,4.6, ,327, ,70.1, 
248,Holt,San Joaquin Valley,7/16/2024,1000,198,0.02, ,0.00, ,1592, ,16.9, ,73.0, ,61, ,58.7, ,5.6, ,321, ,70.5, 
248,Holt,San Joaquin Valley,7/16/2024,1100,198,0.03, ,0.00, ,1809, ,17.4, ,76.2, ,56, ,59.6, ,5.5, ,326, ,71.0, 
248,Holt,San Joaquin Valley,7/16/2024,1200,198,0.03, ,0.01,R,1939, ,17.9, ,78.7, ,53, ,60.4, ,7.3, ,332, ,72.0, 
248,Holt,San Joaquin Valley,7/16/2024,1300,198,0.03, ,0.00, ,1958, ,18.0, ,80.9, ,50, ,60.5, ,8.0, ,337, ,73.8, 
248,Holt,San Joaquin Valley,7/16/2024,1400,198,0.03, ,0.00, ,1867, ,17.9, ,83.9, ,45, ,60.3, ,8.8, ,324, ,75.8, 
248,Holt,San Joaquin Valley,7/16/2024,1500,198,0.03, ,0.00, ,1685, ,16.7, ,84.4, ,41, ,58.3, ,10.2, ,315, ,77.4, 
248,Holt,San Joaquin Valley,7/16/2024,1600,198,0.02, ,0.00, ,1408, ,15.9, ,83.5, ,41, ,57.0, ,10.7, ,314, ,78.2, 
248,Holt,San Joaquin Valley,7/16/2024,1700,198,0.02, ,0.00, ,1045, ,15.3, ,81.0, ,42, ,56.0, ,11.4, ,318, ,78.3, 
248,Holt,San Joaquin Valley,7/16/2024,1800,198,0.01, ,0.00, ,631, ,14.7, ,77.9, ,45, ,54.8, ,11.2, ,311, ,77.6, 
248,Holt,San Joaquin Valley,7/16/2024,1900,198,0.01,Y,0.00, ,240, ,13.9, ,73.5,Y,49,Y,53.4,Y,10.5, ,303, ,76.7, 
248,Holt,San Joaquin Valley,7/16/2024,2000,198,0.00, ,0.00, ,21, ,13.9, ,68.3, ,59, ,53.4, ,7.0, ,303, ,75.7, 
248,Holt,San Joaquin Valley,7/16/2024,2100,198,0.00, ,0.00, ,0, ,13.7, ,64.2, ,67, ,52.9, ,6.4, ,301, ,74.5, 
248,Holt,San Joaquin Valley,7/16/2024,2200,198,0.00, ,0.00, ,0, ,13.3, ,61.6, ,71, ,52.2, ,6.3, ,291, ,73.3, 
248,Holt,San Joaquin Valley,7/16/2024,2300,198,0.00, ,0.00, ,0, ,13.8, ,59.7, ,79, ,53.2, ,4.8, ,289, ,72.3, 
248,Holt,San Joaquin Valley,7/16/2024,2400,198,0.00, ,0.00, ,0, ,13.7, ,57.0, ,86, ,52.9, ,3.1, ,280, ,71.4, 
248,Holt,San Joaquin Valley,7/17/2024,0100,199,0.00,Y,0.00, ,0, ,14.0, ,55.1,Y,95,Y,53.6,Y,1.8, ,295, ,70.5, 
248,Holt,San Joaquin Valley,7/17/2024,0200,199,0.00,Y,0.00, ,0, ,14.0, ,53.6,Y,99,Y,53.5,Y,1.6, ,283, ,69.5, 
248,Holt,San Joaquin Valley,7/17/2024,0300,199,0.00,Y,0.00, ,0, ,13.2, ,52.1,Y,99,Y,51.9,Y,1.7, ,321, ,68.6, 
248,Holt,San Joaquin Valley,7/17/2024,0400,199,0.00,Y,0.00, ,0, ,13.0, ,51.7,Y,99,Y,51.5,Y,2.0, ,61, ,67.8, 
248,Holt,San Joaquin Valley,7/17/2024,0500,199,0.00,Y,0.00, ,2, ,13.0, ,51.7,Y,99,Y,51.6,Y,1.7, ,28, ,67.1, 
248,Holt,San Joaquin Valley,7/17/2024,0600,199,0.00, ,0.00, ,172, ,14.4, ,54.4, ,100, ,54.3, ,1.1, ,358, ,66.5, 
248,Holt,San Joaquin Valley,7/17/2024,0700,199,0.01, ,0.00, ,550, ,17.6, ,61.0, ,96, ,59.9, ,4.4, ,349, ,66.4, 
248,Holt,San Joaquin Valley,7/17/2024,0800,199,0.01, ,0.00, ,955, ,17.0, ,65.2, ,80, ,58.9, ,6.1, ,312, ,67.0, 
248,Holt,San Joaquin Valley,7/17/2024,0900,199,0.02, ,0.00, ,1335, ,16.2, ,69.0, ,67, ,57.6, ,7.3, ,317, ,68.1, 
248,Holt,San Joaquin Valley,7/17/2024,1000,199,0.02, ,0.00, ,1640, ,16.7, ,71.8, ,63, ,58.3, ,8.0, ,311, ,68.8, 
248,Holt,San Joaquin Valley,7/17/2024,1100,199,0.03, ,0.00, ,1850, ,15.9, ,75.2, ,53, ,57.0, ,8.1, ,305, ,69.6, 
248,Holt,San Joaquin Valley,7/17/2024,1200,199,0.03, ,0.00, ,1964, ,15.6, ,78.8, ,46, ,56.4, ,7.2, ,325, ,71.6, 
248,Holt,San Joaquin Valley,7/17/2024,1300,199,0.03, ,0.00, ,1984, ,16.4, ,81.9, ,44, ,58.0, ,7.8, ,323, ,74.0, 
248,Holt,San Joaquin Valley,7/17/2024,1400,199,0.03, ,0.00, ,1896, ,15.1, ,84.3, ,38, ,55.6, ,8.7, ,310, ,76.1, 
248,Holt,San Joaquin Valley,7/17/2024,1500,199,0.03, ,0.00, ,1702, ,15.1, ,86.1, ,36, ,55.7, ,9.2, ,319, ,77.4, 
248,Holt,San Joaquin Valley,7/17/2024,1600,199,0.03, ,0.00, ,1425, ,14.0, ,87.5, ,31, ,53.6, ,9.1, ,319, ,78.2, 
248,Holt,San Joaquin Valley,7/17/2024,1700,199,0.02, ,0.00, ,1059, ,16.6, ,87.8, ,37, ,58.2, ,8.5, ,320, ,78.4, 
248,Holt,San Joaquin Valley,7/17/2024,1800,199,0.01, ,0.00, ,643, ,16.6, ,86.3, ,39, ,58.2, ,7.2, ,328, ,78.1, 
248,Holt,San Joaquin Valley,7/17/2024,1900,199,0.00, ,0.00, ,244, ,17.2, ,83.4, ,44, ,59.3, ,4.6, ,329, ,77.6, 
248,Holt,San Joaquin Valley,7/17/2024,2000,199,0.00, ,0.00, ,21, ,16.9, ,76.4, ,54, ,58.8, ,2.8, ,309, ,76.8, 
248,Holt,San Joaquin Valley,7/17/2024,2100,199,0.00, ,0.00, ,1, ,17.5, ,70.7, ,68, ,59.7, ,1.9, ,295, ,75.7, 
248,Holt,San Joaquin Valley,7/17/2024,2200,199,0.00, ,0.00, ,0, ,16.7, ,67.9, ,72, ,58.4, ,4.0, ,265, ,74.5, 
248,Holt,San Joaquin Valley,7/17/2024,2300,199,0.00, ,0.00, ,0, ,14.8, ,66.5, ,67, ,55.1, ,2.8, ,294, ,73.4, 
248,Holt,San Joaquin Valley,7/17/2024,2400,199,0.00, ,0.00, ,0, ,18.3, ,64.0, ,90, ,61.0, ,3.9, ,38, ,72.4, 
248,Holt,San Joaquin Valley,7/18/2024,0100,200,0.00, ,0.00, ,0, ,18.2, ,62.9, ,93, ,60.8, ,3.9, ,2, ,71.8, 
248,Holt,San Joaquin Valley,7/18/2024,0200,200,0.00, ,0.00, ,0, ,17.7, ,62.0, ,93, ,60.0, ,2.8, ,288, ,71.3, 
248,Holt,San Joaquin Valley,7/18/2024,0300,200,0.00, ,0.00, ,0, ,17.3, ,60.4, ,96, ,59.3, ,2.5, ,283, ,70.5, 
248,Holt,San Joaquin Valley,7/18/2024,0400,200,0.00, ,0.00, ,0, ,17.3, ,59.5, ,99, ,59.4, ,2.7, ,352, ,69.9, 
248,Holt,San Joaquin Valley,7/18/2024,0500,200,0.00, ,0.00, ,1, ,17.1, ,59.5, ,98, ,59.1, ,4.2, ,345, ,69.5, 
248,Holt,San Joaquin Valley,7/18/2024,0600,200,0.00, ,0.00, ,124, ,17.6, ,61.3, ,95, ,59.9, ,3.7, ,350, ,69.2, 
248,Holt,San Joaquin Valley,7/18/2024,0700,200,0.01, ,0.00, ,520, ,18.1, ,67.4, ,79, ,60.6, ,4.5, ,349, ,69.2, 
248,Holt,San Joaquin Valley,7/18/2024,0800,200,0.01, ,0.00, ,911, ,18.0, ,71.6, ,68, ,60.6, ,6.0, ,307, ,69.7, 
248,Holt,San Joaquin Valley,7/18/2024,0900,200,0.02, ,0.00, ,1286, ,17.3, ,76.7, ,55, ,59.3, ,8.6, ,302, ,70.5, 
248,Holt,San Joaquin Valley,7/18/2024,1000,200,0.02, ,0.00, ,1589, ,17.6, ,81.3, ,48, ,59.9, ,8.0, ,316, ,71.1, 
248,Holt,San Joaquin Valley,7/18/2024,1100,200,0.03, ,0.00, ,1803, ,18.8, ,84.5, ,46, ,61.7, ,6.4, ,327, ,71.9, 
248,Holt,San Joaquin Valley,7/18/2024,1200,200,0.03, ,0.00, ,1920, ,18.8, ,88.3, ,41, ,61.8, ,5.9, ,322, ,74.1, 
248,Holt,San Joaquin Valley,7/18/2024,1300,200,0.03, ,0.00, ,1937, ,18.5, ,91.3, ,37, ,61.2, ,6.9, ,331, ,76.6, 
248,Holt,San Joaquin Valley,7/18/2024,1400,200,0.03, ,0.00, ,1846, ,18.6, ,93.8, ,34, ,61.5, ,7.1, ,334, ,78.8, 
248,Holt,San Joaquin Valley,7/18/2024,1500,200,0.03, ,0.00, ,1662, ,17.5, ,95.5, ,31, ,59.7, ,8.0, ,326, ,80.4, 
248,Holt,San Joaquin Valley,7/18/2024,1600,200,0.03, ,0.00, ,1391, ,16.3, ,96.2, ,28, ,57.7, ,9.6, ,309, ,81.2, 
248,Holt,San Joaquin Valley,7/18/2024,1700,200,0.02, ,0.00, ,1034, ,17.0, ,95.0, ,30, ,58.8, ,10.1, ,311, ,81.2, 
248,Holt,San Joaquin Valley,7/18/2024,1800,200,0.01, ,0.00, ,622, ,17.8, ,92.8, ,34, ,60.2, ,8.6, ,307, ,80.7, 
248,Holt,San Joaquin Valley,7/18/2024,1900,200,0.01, ,0.00, ,237, ,17.1, ,88.0, ,38, ,59.1, ,5.8, ,281, ,80.0, 
248,Holt,San Joaquin Valley,7/18/2024,2000,200,0.00, ,0.00, ,20, ,17.2, ,81.8, ,46, ,59.2, ,2.3, ,253, ,79.1, 
248,Holt,San Joaquin Valley,7/18/2024,2100,200,0.00, ,0.00, ,0, ,15.3, ,75.9, ,50, ,55.9, ,2.1, ,239, ,78.0, 
248,Holt,San Joaquin Valley,7/18/2024,2200,200,0.00, ,0.00, ,0, ,14.0, ,74.4, ,48, ,53.5, ,2.8, ,250, ,76.8, 
248,Holt,San Joaquin Valley,7/18/2024,2300,200,0.00, ,0.00, ,1, ,16.3, ,70.0, ,65, ,57.8, ,1.8, ,247, ,75.8, 
248,Holt,San Joaquin Valley,7/18/2024,2400,200,0.00, ,0.00, ,0, ,17.6, ,67.1, ,78, ,59.9, ,2.0, ,4, ,74.8, 
248,Holt,San Joaquin Valley,7/19/2024,0100,201,0.00, ,0.00, ,0, ,18.0, ,66.5, ,81, ,60.6, ,1.9, ,357, ,74.0, 
248,Holt,San Joaquin Valley,7/19/2024,0200,201,0.00, ,0.00, ,0, ,16.4, ,66.9, ,73, ,57.9, ,2.2, ,326, ,73.2, 
248,Holt,San Joaquin Valley,7/19/2024,0300,201,0.00, ,0.00, ,0, ,16.9, ,64.3, ,82, ,58.8, ,2.4, ,332, ,72.5, 
248,Holt,San Joaquin Valley,7/19/2024,0400,201,0.00, ,0.00, ,0, ,16.5, ,63.7, ,82, ,58.1, ,2.6, ,316, ,71.9, 
248,Holt,San Joaquin Valley,7/19/2024,0500,201,0.00, ,0.00, ,1, ,16.6, ,62.9, ,85, ,58.2, ,3.2, ,333, ,71.3, 
248,Holt,San Joaquin Valley,7/19/2024,0600,201,0.00, ,0.00, ,110, ,17.6, ,64.7, ,84, ,59.9, ,3.4, ,328, ,71.0, 
248,Holt,San Joaquin Valley,7/19/2024,0700,201,0.01, ,0.00, ,487, ,17.4, ,70.8, ,68, ,59.6, ,4.3, ,342, ,70.9, 
248,Holt,San Joaquin Valley,7/19/2024,0800,201,0.01, ,0.00, ,907, ,16.1, ,74.4, ,55, ,57.4, ,4.5, ,295, ,71.3, 
248,Holt,San Joaquin Valley,7/19/2024,0900,201,0.02, ,0.00, ,1284, ,17.0, ,79.5, ,49, ,58.9, ,6.5, ,286, ,72.1, 
248,Holt,San Joaquin Valley,7/19/2024,1000,201,0.03, ,0.00, ,1589, ,16.8, ,85.0, ,41, ,58.6, ,7.3, ,304, ,72.7, 
248,Holt,San Joaquin Valley,7/19/2024,1100,201,0.03, ,0.00, ,1801, ,17.1, ,89.3, ,36, ,59.0, ,6.7, ,310, ,73.5, 
248,Holt,San Joaquin Valley,7/19/2024,1200,201,0.03, ,0.00, ,1912, ,16.4, ,92.1, ,32, ,57.9, ,7.0, ,286, ,75.6, 
248,Holt,San Joaquin Valley,7/19/2024,1300,201,0.03, ,0.00, ,1923, ,16.8, ,94.3, ,30, ,58.5, ,6.9, ,265, ,77.8, 
248,Holt,San Joaquin Valley,7/19/2024,1400,201,0.03, ,0.00, ,1836, ,15.3, ,96.7, ,26, ,55.9, ,8.1, ,300, ,79.8, 
248,Holt,San Joaquin Valley,7/19/2024,1500,201,0.03, ,0.00, ,1654, ,13.8, ,99.5, ,21, ,53.2, ,9.1, ,334, ,81.1, 
248,Holt,San Joaquin Valley,7/19/2024,1600,201,0.03, ,0.00, ,1374, ,14.2, ,100.4, ,21, ,53.9, ,9.7, ,328, ,81.8, 
248,Holt,San Joaquin Valley,7/19/2024,1700,201,0.02, ,0.00, ,1016, ,16.4, ,99.6, ,25, ,57.9, ,8.6, ,319, ,81.9, 
248,Holt,San Joaquin Valley,7/19/2024,1800,201,0.01, ,0.00, ,608, ,17.5, ,96.5, ,30, ,59.7, ,6.5, ,327, ,81.6, 
248,Holt,San Joaquin Valley,7/19/2024,1900,201,0.01, ,0.00, ,221, ,17.2, ,91.3, ,34, ,59.3, ,4.8, ,328, ,81.0, 
248,Holt,San Joaquin Valley,7/19/2024,2000,201,0.00, ,0.00, ,18, ,16.6, ,84.6, ,41, ,58.2, ,3.9, ,340, ,80.3, 
248,Holt,San Joaquin Valley,7/19/2024,2100,201,0.00,Y,0.00, ,0, ,15.4, ,80.7,Y,43,Y,56.1,Y,4.5, ,253, ,79.3, 
248,Holt,San Joaquin Valley,7/19/2024,2200,201,0.00,Y,0.00, ,0, ,13.9, ,78.7,Y,42,Y,53.4,Y,4.7, ,240, ,78.3, 
248,Holt,San Joaquin Valley,7/19/2024,2300,201,0.00,Y,0.00, ,0, ,13.8, ,75.7,Y,46,Y,53.2,Y,2.3, ,278, ,77.3, 
248,Holt,San Joaquin Valley,7/19/2024,2400,201,0.00, ,0.00, ,1, ,15.3, ,72.5, ,56, ,55.9, ,1.5, ,311, ,76.3, 
248,Holt,San Joaquin Valley,7/20/2024,0100,202,0.00, ,0.00, ,0, ,16.9, ,70.4, ,67, ,58.7, ,1.7, ,84, ,75.4, 
248,Holt,San Joaquin Valley,7/20/2024,0200,202,0.00,Y,0.00, ,0, ,17.8, ,69.2,Y,73,Y,60.2,Y,1.8, ,27, ,74.7, 
248,Holt,San Joaquin Valley,7/20/2024,0300,202,0.00, ,0.00, ,0, ,17.7, ,67.6, ,77, ,60.1, ,2.8, ,65, ,74.1, 
248,Holt,San Joaquin Valley,7/20/2024,0400,202,0.00,Y,0.00, ,0, ,18.0, ,67.4,Y,79,Y,60.5,Y,2.0, ,358, ,73.6, 
248,Holt,San Joaquin Valley,7/20/2024,0500,202,0.00,Y,0.00, ,2, ,17.3, ,67.3,Y,76,Y,59.5,Y,1.8, ,284, ,73.1, 
248,Holt,San Joaquin Valley,7/20/2024,0600,202,0.00, ,0.00, ,77, ,18.2, ,65.7, ,84, ,60.9, ,3.0, ,14, ,72.6, 
248,Holt,San Joaquin Valley,7/20/2024,0700,202,0.01, ,0.00, ,435, ,19.2, ,72.1, ,71, ,62.3, ,3.5, ,345, ,72.5, 
248,Holt,San Joaquin Valley,7/20/2024,0800,202,0.01, ,0.00, ,863, ,17.7, ,78.4, ,53, ,60.1, ,3.5, ,304, ,72.9, 
248,Holt,San Joaquin Valley,7/20/2024,0900,202,0.02, ,0.00, ,1241, ,18.8, ,83.2, ,48, ,61.8, ,3.6, ,344, ,73.6, 
248,Holt,San Joaquin Valley,7/20/2024,1000,202,0.02, ,0.00, ,1539, ,18.4, ,86.9, ,42, ,61.2, ,4.7, ,354, ,74.2, 
248,Holt,San Joaquin Valley,7/20/2024,1100,202,0.03, ,0.00, ,1749, ,19.3, ,90.9, ,39, ,62.5, ,4.8, ,343, ,75.1, 
248,Holt,San Joaquin Valley,7/20/2024,1200,202,0.03, ,0.00, ,1869, ,19.2, ,93.1, ,36, ,62.4, ,6.1, ,330, ,77.2, 
248,Holt,San Joaquin Valley,7/20/2024,1300,202,0.03, ,0.00, ,1879, ,18.9, ,94.7, ,34, ,61.8, ,7.6, ,315, ,79.6, 
248,Holt,San Joaquin Valley,7/20/2024,1400,202,0.03, ,0.00, ,1794, ,20.1, ,96.8, ,34, ,63.6, ,7.8, ,328, ,81.5, 
248,Holt,San Joaquin Valley,7/20/2024,1500,202,0.03, ,0.00, ,1618, ,20.0, ,97.3, ,33, ,63.5, ,8.8, ,313, ,82.9, 
248,Holt,San Joaquin Valley,7/20/2024,1600,202,0.03, ,0.00, ,1339, ,19.6, ,96.7, ,33, ,62.9, ,9.9, ,293, ,83.5, 
248,Holt,San Joaquin Valley,7/20/2024,1700,202,0.02, ,0.00, ,980, ,18.8, ,94.9, ,34, ,61.8, ,8.4, ,284, ,83.5, 
248,Holt,San Joaquin Valley,7/20/2024,1800,202,0.01, ,0.00, ,574, ,15.8, ,91.0, ,32, ,56.9, ,8.8, ,238, ,82.9, 
248,Holt,San Joaquin Valley,7/20/2024,1900,202,0.01, ,0.00, ,203, ,15.9, ,85.2, ,39, ,57.1, ,8.9, ,234, ,81.9, 
248,Holt,San Joaquin Valley,7/20/2024,2000,202,0.01, ,0.00, ,14, ,15.1, ,80.3, ,43, ,55.6, ,11.0, ,235, ,80.5, 
248,Holt,San Joaquin Valley,7/20/2024,2100,202,0.00, ,0.00, ,0, ,15.5, ,77.6, ,48, ,56.3, ,9.4, ,240, ,79.1, 
248,Holt,San Joaquin Valley,7/20/2024,2200,202,0.00, ,0.00, ,0, ,15.2, ,75.2, ,51, ,55.8, ,6.5, ,272, ,77.9, 
248,Holt,San Joaquin Valley,7/20/2024,2300,202,0.00, ,0.00, ,1, ,14.7, ,73.5, ,52, ,54.8, ,7.1, ,253, ,77.1, 
248,Holt,San Joaquin Valley,7/20/2024,2400,202,0.00, ,0.00, ,1, ,14.2, ,71.5, ,54, ,53.9, ,7.2, ,243, ,76.2, 
248,Holt,San Joaquin Valley,7/21/2024,0100,203,0.00, ,0.00, ,0, ,14.2, ,69.7, ,57, ,53.8, ,9.2, ,266, ,75.4, 
248,Holt,San Joaquin Valley,7/21/2024,0200,203,0.00, ,0.00, ,0, ,14.6, ,68.0, ,62, ,54.7, ,9.5, ,243, ,74.6, 
248,Holt,San Joaquin Valley,7/21/2024,0300,203,0.00, ,0.00, ,0, ,14.6, ,66.8, ,65, ,54.7, ,8.2, ,241, ,73.8, 
248,Holt,San Joaquin Valley,7/21/2024,0400,203,0.00, ,0.00, ,0, ,14.9, ,65.4, ,70, ,55.2, ,7.4, ,241, ,73.2, 
248,Holt,San Joaquin Valley,7/21/2024,0500,203,0.00, ,0.00, ,1, ,15.0, ,64.5, ,72, ,55.4, ,6.8, ,242, ,72.7, 
248,Holt,San Joaquin Valley,7/21/2024,0600,203,0.00, ,0.00, ,119, ,15.7, ,64.1, ,77, ,56.7, ,7.4, ,246, ,72.2, 
248,Holt,San Joaquin Valley,7/21/2024,0700,203,0.01, ,0.00, ,462, ,16.0, ,66.7, ,72, ,57.3, ,8.0, ,244, ,71.9, 
248,Holt,San Joaquin Valley,7/21/2024,0800,203,0.01, ,0.00, ,872, ,15.4, ,69.5, ,63, ,56.2, ,10.4, ,243, ,71.9, 
248,Holt,San Joaquin Valley,7/21/2024,0900,203,0.02, ,0.00, ,1255, ,15.5, ,73.5, ,55, ,56.3, ,8.8, ,251, ,72.1, 
248,Holt,San Joaquin Valley,7/21/2024,1000,203,0.02, ,0.00, ,1563, ,15.7, ,76.9, ,50, ,56.7, ,7.1, ,247, ,72.6, 
248,Holt,San Joaquin Valley,7/21/2024,1100,203,0.03, ,0.00, ,1782, ,16.5, ,80.4, ,47, ,58.1, ,7.5, ,246, ,73.5, 
248,Holt,San Joaquin Valley,7/21/2024,1200,203,0.03, ,0.00, ,1892, ,18.3, ,84.6, ,45, ,60.9, ,4.9, ,342, ,75.6, 
248,Holt,San Joaquin Valley,7/21/2024,1300,203,0.03, ,0.00, ,1904, ,19.7, ,87.4, ,45, ,63.1, ,5.5, ,337, ,78.2, 
248,Holt,San Joaquin Valley,7/21/2024,1400,203,0.03, ,0.00, ,1813, ,19.8, ,89.2, ,42, ,63.2, ,5.6, ,333, ,80.4, 
248,Holt,San Joaquin Valley,7/21/2024,1500,203,0.03, ,0.00, ,1625, ,20.0, ,91.3, ,40, ,63.5, ,5.6, ,321, ,82.0, 
